Id,SalePrice
2735,130535.40064848516
2736,149461.8368626891
2737,116378.38022955635
2738,141298.0216358468
2739,163781.43792256888
2740,138752.02609507946
2741,150771.2812337476
2742,159425.76166745508
2743,152944.50971053506
2744,142656.73784386853
2745,134422.012454536
2746,135469.18327534597
2747,148012.18649414158
2748,125128.00386498065
2749,130896.68705784008
2750,134503.1041034304
2751,126615.72811308267
2752,233530.759859306
2753,159203.06285352504
2754,201940.07069190507
2755,131370.78418934502
2756,80067.90091710695
2757,72244.8775073245
2758,83263.30032850457
2759,149207.01852605015
2760,128125.97986507622
2761,142438.64225385612
2762,143325.70597565212
2763,182461.0140616436
2764,179565.67697818353
2765,258142.27894360753
2766,140838.52345502382
2767,87701.31154894974
2768,126172.33723117452
2769,129637.54333258765
2770,165186.53819843938
2771,119959.97862789141
2772,119870.2228694294
2773,153901.20122617856
2774,138216.66220730194
2775,128080.80633928937
2776,161047.60679487934
2777,164312.91943780196
2778,131949.3635317717
2779,116303.41476268912
2780,110662.70161172915
2781,106117.88579288988
2782,92464.56024658839
2783,97917.5629733566
2784,123602.66328613755
2785,144916.9241922394
2786,69690.74753775957
2787,123770.211290922
2788,88547.21376299577
2789,207428.25206578415
2790,98347.06238876197
2791,117034.06937514538
2792,78946.03356129541
2793,148843.89922901068
2794,80011.35856430544
2795,120741.0262907336
2796,98692.75178886934
2797,217066.49817635046
2798,117980.97825013498
2799,112912.19466015843
2800,72535.94849098369
2801,111783.58735382931
2802,124219.55339863391
2803,145206.9767762658
2804,140650.40467049443
2805,96490.20482453874
2806,93802.18500740342
2807,163944.560422253
2808,149906.36160362404
2809,131128.2800626288
2810,135694.56729397326
2811,159634.72104776482
2812,144766.16244480212
2813,150794.19483050812
2814,149065.32466909307
2815,94596.10122894525
2816,253762.6001012243
2817,134800.03937197188
2818,126030.18430921929
2819,183271.75811529686
2820,137021.64959131205
2821,105771.36184686131
2822,169370.523312114
2823,221353.8336900819
2824,177754.9356918903
2825,144598.0906966121
2826,137214.1840597429
2827,139803.56361736657
2828,215427.42264963032
2829,169468.2560588204
2830,235172.667273524
2831,191170.4345451952
2832,215533.3700288034
2833,290138.5188422664
2834,215644.9741791128
2835,219442.35980730597
2836,190341.94462909206
2837,163084.8000425343
2838,143095.84627881536
2839,189225.11025834698
2840,192254.24601965724
2841,201675.6395701462
2842,210003.78955870325
2843,144691.88979261994
2844,154575.14381429902
2845,125080.55520601525
2846,209187.27073994963
2847,195876.45331706235
2848,224436.74330460886
2849,214027.38011235752
2850,292788.3628553926
2851,238131.42544299873
2852,238307.6674089898
2853,226513.64311165782
2854,137955.20191901491
2855,200162.24885388662
2856,201324.5239961626
2857,186737.6889917917
2858,197085.02517144333
2859,131063.1199820556
2860,114193.70037772099
2861,131947.14325349542
2862,189616.94708364835
2863,108348.08805426692
2864,240963.96973206833
2865,140268.05228714875
2866,131835.7483547513
2867,90386.5060050595
2868,115090.85491621254
2869,115568.38253527448
2870,150726.16986013326
2871,92957.26125568677
2872,57702.26296647045
2873,107783.31653466268
2874,145748.2510386632
2875,120154.39985154805
2876,153762.49520831503
2877,135356.49250167233
2878,153327.95123736004
2879,132773.3266856039
2880,109370.46137104015
2881,149443.8478410129
2882,156892.05506562348
2883,152950.5648850393
2884,179915.82032645395
2885,191794.9814805848
2886,183141.55911529926
2887,102127.55769665168
2888,126057.68826397604
2889,53890.89926768438
2890,85022.49637078516
2891,132765.64193786276
2892,52066.24949554998
2893,87251.00134294624
2894,57336.19951551706
2895,276252.06587127276
2896,287273.331996714
2897,217427.95746251525
2898,153109.11748436396
2899,222265.38820794737
2900,155989.04126118042
2901,198049.19740509478
2902,190929.38587320794
2903,325180.89868048776
2904,334408.3117466676
2905,91393.36148113331
2906,208651.16024502026
2907,111480.34661682002
2908,128557.91759561132
2909,145759.79052389227
2910,83400.43830930593
2911,85190.70891561067
2912,159835.65309170875
2913,80277.97064636437
2914,81524.02937108035
2915,80374.89307396644
2916,80774.54321330805
2917,152082.44707474892
2918,100257.67860547382
2919,228143.70434570994
